,host_is_superhost,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,shared_bathrooms,private_bathrooms
13214,f,Pankow,52.55192,13.42014,Entire home/apt,4,1,1,60.0,2,1125,6,36,66,50,4.52,4.6,4.42,4.86,4.76,4.78,4.46,t,0.0,1.0
13215,f,Neukölln,52.47191,13.44172,Entire home/apt,3,1,2,91.0,3,1125,21,44,74,37,4.65,4.81,4.78,4.92,4.78,4.54,4.57,t,0.0,1.0
13216,f,Tempelhof - Schöneberg,52.42419,13.36616,Private room,1,1,1,41.0,2,60,12,27,37,5,5.0,5.0,5.0,5.0,4.8,4.8,5.0,f,1.0,0.0
13217,f,Tempelhof - Schöneberg,52.47158,13.32525,Entire home/apt,3,1,2,100.0,3,365,0,0,0,2,5.0,5.0,4.5,5.0,4.5,5.0,4.5,f,0.0,1.0
13218,f,Neukölln,52.47198,13.43956,Entire home/apt,2,1,2,85.0,3,1125,30,60,90,17,4.88,4.82,4.71,4.82,4.94,4.76,4.53,t,0.0,1.0
13219,f,Friedrichshain-Kreuzberg,52.5233,13.45126,Entire home/apt,4,2,3,170.0,2,45,0,0,0,5,5.0,5.0,4.8,5.0,5.0,4.4,5.0,f,0.0,1.0
13220,f,Mitte,52.53274,13.40481,Entire home/apt,2,1,1,100.0,3,1125,0,0,0,25,4.92,4.92,4.92,4.92,5.0,5.0,4.64,f,0.0,1.0
13221,f,Friedrichshain-Kreuzberg,52.525383,13.429113,Entire home/apt,4,1,3,78.0,3,181,2,14,36,56,4.27,4.52,4.16,4.71,4.39,4.5,4.27,f,0.0,1.0
13222,t,Reinickendorf,52.56871,13.36383,Entire home/apt,1,1,1,36.0,93,1125,0,0,0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13223,f,Pankow,52.54072,13.40862,Entire home/apt,2,1,1,75.0,3,90,23,53,83,13,4.31,4.46,4.23,4.69,4.08,4.92,4.38,f,0.0,1.0
13224,f,Neukölln,52.44516,13.45849,Shared room,1,1,2,30.0,7,365,11,11,11,5,4.8,4.6,4.0,5.0,5.0,5.0,4.8,f,1.5,0.0
13225,f,Friedrichshain-Kreuzberg,52.5152,13.47583,Entire home/apt,4,2,2,120.0,2,1125,8,8,8,33,4.45,4.52,4.27,4.85,4.82,4.76,4.18,f,0.0,1.0
13226,f,Pankow,52.53857,13.42565,Entire home/apt,3,1,2,154.0,5,30,1,1,1,7,4.71,4.71,4.29,4.29,4.43,5.0,4.43,f,0.0,1.0
13227,t,Mitte,52.54252,13.37168,Private room,2,1,1,75.0,3,3,0,0,20,28,4.93,5.0,4.93,5.0,4.96,4.68,4.75,f,1.0,0.0
13228,f,Pankow,52.55152,13.40542,Entire home/apt,4,1,2,75.0,1,365,24,54,84,61,4.52,4.59,4.75,4.87,4.51,4.36,4.23,t,0.0,1.0
13229,f,Pankow,52.55165,13.40565,Entire home/apt,4,2,2,101.0,1,1125,7,37,67,74,4.55,4.62,4.77,4.69,4.62,4.66,4.35,t,0.0,1.0
13230,f,Pankow,52.53374,13.44264,Entire home/apt,3,1,2,130.0,3,1125,0,0,0,7,4.86,5.0,5.0,5.0,4.43,4.71,4.57,f,0.0,1.0
13231,f,Friedrichshain-Kreuzberg,52.513,13.47562,Entire home/apt,1,1,1,50.0,160,365,23,53,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13232,f,Pankow,52.533508,13.433882,Entire home/apt,6,2,3,194.0,2,365,10,38,66,13,5.0,5.0,4.85,5.0,5.0,4.92,4.85,f,0.0,1.5
13233,f,Mitte,52.52124,13.40444,Entire home/apt,3,1,1,80.0,1,1125,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13234,f,Mitte,52.53627,13.37269,Entire home/apt,2,1,1,104.0,4,365,7,15,45,7,4.86,4.86,4.71,4.71,4.86,4.71,4.86,f,0.0,1.0
13235,f,Mitte,52.53067,13.39139,Entire home/apt,3,2,1,75.0,3,365,3,3,3,25,4.92,4.96,4.96,4.84,4.84,4.96,4.8,t,0.0,1.0
13236,t,Spandau,52.53898,13.26462,Entire home/apt,2,1,1,85.0,92,365,29,59,89,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,0.0,1.0
13237,f,Pankow,52.55563,13.4272,Entire home/apt,2,1,1,90.0,7,90,0,27,57,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13238,f,Friedrichshain-Kreuzberg,52.51334,13.45585,Entire home/apt,6,1,3,122.0,2,1125,21,48,78,71,4.69,4.79,4.54,4.97,4.93,4.87,4.58,f,0.0,1.0
13239,f,Mitte,52.5281,13.3966,Entire home/apt,4,2,3,142.0,1,365,11,33,55,53,4.34,4.45,4.13,4.32,4.28,4.89,4.25,f,0.0,1.0
13240,f,Lichtenberg,52.51736,13.47632,Private room,2,1,1,90.0,1,1125,8,8,8,13,4.69,4.85,4.62,5.0,4.92,4.77,4.46,f,1.0,0.0
13242,f,Mitte,52.52842,13.38995,Entire home/apt,2,1,1,114.0,2,365,26,55,85,47,4.83,4.94,4.74,4.91,4.94,4.94,4.53,f,0.0,1.0
13244,f,Charlottenburg-Wilm.,52.49464,13.28295,Entire home/apt,4,2,3,114.0,2,3,0,0,0,23,4.78,4.57,4.74,4.52,4.3,4.83,4.65,f,0.0,1.0
13245,f,Charlottenburg-Wilm.,52.5049,13.30097,Private room,3,1,3,88.0,1,365,30,52,52,13,3.85,4.0,3.54,4.62,4.15,4.77,3.54,t,0.0,1.0
13246,f,Charlottenburg-Wilm.,52.50455,13.30236,Private room,4,1,3,108.0,1,10,30,52,52,10,4.1,4.3,3.7,4.5,4.5,4.5,4.2,t,0.0,1.0
13247,f,Tempelhof - Schöneberg,52.49722,13.34325,Entire home/apt,4,1,2,97.0,2,28,18,48,69,47,4.43,4.6,4.57,4.74,4.87,4.91,4.47,t,0.0,1.0
13248,f,Pankow,52.54881,13.41093,Entire home/apt,2,1,1,80.0,92,1125,20,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13249,f,Pankow,52.55458,13.42818,Entire home/apt,2,1,1,90.0,2,1125,24,38,68,12,4.92,4.92,4.92,4.92,4.92,4.92,4.92,f,0.0,1.0
13250,t,Spandau,52.53157,13.206303,Entire home/apt,2,1,1,48.0,14,1125,3,3,20,10,4.9,4.9,5.0,5.0,4.8,4.8,4.9,f,0.0,1.0
13251,f,Pankow,52.54632,13.42701,Entire home/apt,1,1,2,64.0,93,124,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13253,f,Treptow - Köpenick,52.36931,13.68773,Entire home/apt,4,2,3,105.0,2,30,28,58,88,2,4.5,4.0,4.5,5.0,4.5,5.0,4.0,f,0.0,1.5
13254,f,Neukölln,52.48630905151367,13.42386245727539,Entire home/apt,4,1,1,176.0,2,90,27,57,87,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,t,0.0,1.0
13255,f,Neukölln,52.46625,13.43328,Entire home/apt,4,1,1,90.0,13,45,3,3,3,6,5.0,5.0,5.0,5.0,5.0,4.83,5.0,f,0.0,1.0
13256,f,Friedrichshain-Kreuzberg,52.51046,13.46401,Private room,1,1,1,86.0,1,90,28,58,88,26,4.65,4.65,4.69,4.65,4.65,4.81,4.58,t,0.0,1.0
13257,f,Friedrichshain-Kreuzberg,52.51202,13.46289,Private room,2,1,2,96.0,1,90,26,56,86,45,4.42,4.73,4.27,4.58,4.51,4.78,4.42,t,0.0,1.0
13258,f,Friedrichshain-Kreuzberg,52.51176,13.46483,Private room,3,1,2,125.0,1,90,23,53,83,11,4.55,4.82,4.45,4.73,4.18,4.73,4.36,t,0.0,1.0
13259,f,Friedrichshain-Kreuzberg,52.51291,13.45488,Entire home/apt,8,2,3,148.0,2,365,22,52,77,77,4.62,4.74,4.39,4.9,4.82,4.84,4.51,f,0.0,2.0
13260,t,Friedrichshain-Kreuzberg,52.49442,13.39792,Entire home/apt,6,2,6,140.0,4,21,4,4,20,18,4.89,4.94,4.72,5.0,4.89,4.78,4.83,f,0.0,1.0
13261,f,Neukölln,52.47749,13.42687,Private room,8,2,7,243.0,1,1125,20,48,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,2.0
13262,t,Friedrichshain-Kreuzberg,52.5174,13.46388,Entire home/apt,4,1,2,116.0,2,60,14,34,54,43,4.86,4.95,4.77,4.88,4.93,4.84,4.63,t,0.0,1.0
13263,f,Neukölln,52.4704,13.45337,Entire home/apt,3,1,2,95.0,3,1125,30,60,90,33,4.73,4.79,4.7,4.97,4.91,4.24,4.64,t,0.0,1.0
13264,f,Mitte,52.52875,13.38976,Entire home/apt,7,2,4,243.0,3,1125,30,60,90,7,4.86,4.86,4.86,5.0,5.0,5.0,4.86,f,0.0,2.0
13265,f,Mitte,52.53256,13.34011,Private room,1,1,1,25.0,92,1125,0,0,0,3,4.33,4.0,4.0,4.0,3.67,4.0,3.67,f,1.0,0.0
13266,f,Mitte,52.51993,13.35782,Entire home/apt,3,1,2,114.0,1,7,14,14,14,31,4.77,4.9,4.48,4.87,4.9,4.71,4.58,f,0.0,1.0
13267,f,Mitte,52.51095,13.38378,Entire home/apt,5,3,5,110.0,92,355,0,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13268,t,Friedrichshain-Kreuzberg,52.50154,13.40294,Private room,2,1,1,57.0,1,14,3,3,3,74,4.97,4.93,4.91,4.97,5.0,4.95,4.95,t,0.0,1.0
13269,f,Friedrichshain-Kreuzberg,52.5257,13.45205,Entire home/apt,2,1,1,156.0,3,21,4,34,64,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13270,t,Tempelhof - Schöneberg,52.48225,13.36045,Entire home/apt,1,1,1,51.0,4,6,9,17,17,12,4.92,4.92,4.92,5.0,5.0,4.83,4.92,f,0.0,1.0
13271,f,Pankow,52.55085,13.41196,Entire home/apt,4,1,2,150.0,4,365,0,0,0,12,5.0,5.0,4.82,5.0,5.0,5.0,4.91,t,0.0,1.0
13272,t,Treptow - Köpenick,52.44567,13.56119,Private room,1,1,1,70.0,1,1125,30,60,90,14,4.79,4.36,4.29,4.57,4.71,4.57,4.64,f,1.0,0.0
13273,f,Neukölln,52.48126,13.43722,Entire home/apt,2,1,1,79.0,3,14,1,20,50,7,4.57,4.86,4.57,4.57,4.71,4.71,4.57,f,0.0,1.0
13274,f,Tempelhof - Schöneberg,52.47842,13.35222,Entire home/apt,2,1,1,102.0,1,1125,30,60,90,10,4.7,4.8,5.0,4.7,4.7,4.5,4.4,t,0.0,1.0
13276,f,Friedrichshain-Kreuzberg,52.51764,13.46043,Entire home/apt,2,1,2,123.0,6,1125,4,4,24,4,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,0.0,1.0
13279,f,Tempelhof - Schöneberg,52.45818,13.38079,Entire home/apt,2,1,1,70.0,3,30,0,12,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13280,f,Mitte,52.52893,13.39985,Entire home/apt,4,2,2,90.0,92,365,29,59,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13281,t,Mitte,52.5311,13.34068,Private room,2,1,1,46.0,3,7,6,6,6,19,5.0,5.0,5.0,5.0,4.95,4.95,4.89,f,1.0,0.0
13282,f,Mitte,52.53352,13.40658,Entire home/apt,2,1,1,134.0,5,100,11,11,11,4,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,0.0,1.0
13283,f,Mitte,52.52149,13.31722,Private room,1,1,1,40.0,92,365,0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.5
13284,t,Lichtenberg,52.50241,13.49013,Private room,2,1,2,40.0,1,365,0,0,0,30,5.0,5.0,4.9,4.97,5.0,4.87,4.87,f,1.0,0.0
13285,f,Friedrichshain-Kreuzberg,52.49531,13.43471,Private room,2,1,2,120.0,2,365,0,0,0,6,4.83,5.0,4.83,4.83,5.0,4.5,4.33,f,1.5,0.0
13286,t,Tempelhof - Schöneberg,52.4952,13.35782,Private room,2,1,1,74.0,3,30,19,31,31,35,4.97,5.0,5.0,4.94,4.94,4.86,4.8,f,0.0,1.5
13287,f,Steglitz - Zehlendorf,52.44326,13.31478,Entire home/apt,2,1,2,49.0,180,365,0,13,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13289,f,Neukölln,52.48665,13.44552,Entire home/apt,3,1,2,85.0,3,365,0,0,0,10,5.0,4.9,4.9,5.0,5.0,5.0,4.8,t,0.0,1.0
13290,f,Pankow,52.5453,13.41737,Entire home/apt,2,1,1,114.0,168,1125,25,54,79,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13291,f,Mitte,52.52877,13.38637,Private room,2,1,1,80.0,1,3,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1.0,0.0
13292,t,Pankow,52.562008,13.424982,Entire home/apt,5,2,5,166.0,1,14,13,43,67,7,5.0,4.86,5.0,5.0,5.0,4.71,4.86,f,0.0,1.0
13294,f,Neukölln,52.48033,13.44969,Entire home/apt,1,1,1,56.0,7,30,0,0,0,2,5.0,5.0,4.0,5.0,5.0,4.0,4.5,f,0.0,1.0
13296,t,Steglitz - Zehlendorf,52.41689,13.33232,Private room,1,1,1,69.0,1,1125,30,60,90,9,5.0,5.0,4.67,5.0,5.0,4.67,4.89,f,1.5,0.0
13297,f,Charlottenburg-Wilm.,52.49013,13.33359,Entire home/apt,3,1,2,61.0,1,45,16,36,52,41,3.93,4.29,3.9,4.56,4.54,4.41,3.93,t,0.0,1.0
13298,f,Mitte,52.56058,13.3953,Private room,2,1,1,40.0,5,10,18,27,46,6,4.83,5.0,4.5,5.0,5.0,4.5,4.83,f,1.0,0.0
13299,f,Friedrichshain-Kreuzberg,52.51541,13.45767,Entire home/apt,3,1,1,105.0,4,43,19,31,31,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13300,f,Reinickendorf,52.60533,13.3523,Private room,1,1,1,22.0,5,60,26,38,53,10,4.3,4.3,3.7,4.5,4.5,3.9,4.3,f,1.0,0.0
13301,t,Treptow - Köpenick,52.45846,13.53126,Entire home/apt,4,1,3,85.0,3,365,14,26,54,43,4.81,4.84,4.79,4.95,5.0,4.51,4.77,t,0.0,1.5
13302,f,Mitte,52.52106,13.41196,Entire home/apt,3,2,1,200.0,14,1125,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,2.0
13303,f,Charlottenburg-Wilm.,52.49539,13.30879,Private room,1,1,1,81.0,2,28,27,57,87,8,4.38,4.13,4.0,4.13,4.25,4.5,4.5,t,0.0,1.0
13304,f,Friedrichshain-Kreuzberg,52.50613,13.47038,Entire home/apt,2,1,1,138.0,5,1125,23,53,83,6,4.5,4.83,4.5,4.67,4.33,5.0,4.33,f,0.0,1.0
13305,f,Charlottenburg-Wilm.,52.50469,13.30305,Private room,1,1,1,63.0,1,10,30,52,52,8,3.88,4.0,3.25,4.75,4.25,4.5,4.0,t,0.0,1.0
13306,f,Neukölln,52.46108,13.43419,Entire home/apt,1,1,1,80.0,1,7,19,49,79,11,4.91,5.0,4.82,4.73,5.0,4.91,5.0,f,0.0,1.0
13307,t,Friedrichshain-Kreuzberg,52.50569,13.38034,Entire home/apt,6,2,3,126.0,3,90,4,13,18,64,4.97,4.98,4.98,4.97,5.0,4.98,4.89,t,0.0,1.0
13308,f,Neukölln,52.47839,13.4218,Private room,1,1,1,35.0,1,365,3,3,3,6,4.67,4.83,4.67,5.0,4.67,4.5,4.83,f,1.0,0.0
13309,t,Charlottenburg-Wilm.,52.50552,13.2848,Entire home/apt,2,1,1,112.0,4,365,25,55,85,22,4.95,4.82,4.95,4.82,4.95,4.86,4.77,f,0.0,1.0
13310,t,Mitte,52.55327,13.367,Entire home/apt,2,1,1,45.0,92,365,15,15,15,3,5.0,5.0,4.33,5.0,5.0,4.0,4.33,f,0.0,1.0
13311,f,Steglitz - Zehlendorf,52.41148,13.26181,Private room,1,1,1,60.0,92,1125,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,f,0.0,1.0
13313,f,Charlottenburg-Wilm.,52.50627,13.30266,Entire home/apt,4,2,2,143.0,6,31,18,48,72,25,4.52,4.52,4.24,4.64,4.76,4.72,4.24,f,0.0,1.0
13314,f,Spandau,52.51407241821289,13.173505783081056,Entire home/apt,2,1,1,64.0,2,60,24,54,84,4,4.25,4.0,4.5,4.75,4.5,4.75,3.5,t,0.0,1.0
13315,f,Neukölln,52.46602,13.43842,Entire home/apt,2,1,1,55.0,3,1125,25,53,83,63,4.68,4.83,4.51,4.92,4.9,4.68,4.62,t,0.0,1.0
13316,t,Mitte,52.52543,13.39064,Entire home/apt,3,1,1,140.0,4,365,30,42,42,17,4.82,4.71,4.76,4.76,4.76,4.88,4.53,f,0.0,1.5
13317,f,Friedrichshain-Kreuzberg,52.49276,13.38935,Entire home/apt,2,2,1,150.0,7,180,9,30,41,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13318,f,Charlottenburg-Wilm.,52.48942,13.33388,Entire home/apt,3,1,2,52.0,1,45,14,22,48,25,3.8,4.0,4.04,4.16,4.64,4.32,3.84,t,0.0,1.0
13319,f,Charlottenburg-Wilm.,52.49441,13.30907,Private room,3,1,2,124.0,1,365,30,60,90,13,4.23,4.15,4.0,4.23,4.31,3.85,4.15,t,0.0,1.0
13320,f,Charlottenburg-Wilm.,52.49446,13.31093,Private room,1,1,1,83.0,1,365,24,51,77,49,4.45,4.67,4.73,4.63,4.37,4.82,4.67,t,0.0,1.0
13321,f,Charlottenburg-Wilm.,52.49444,13.31066,Private room,4,1,4,128.0,1,365,25,55,85,6,3.83,3.83,3.83,3.83,4.17,4.17,4.33,t,0.0,1.0
13322,f,Charlottenburg-Wilm.,52.49528,13.30873,Private room,2,1,1,129.0,1,365,26,56,86,6,4.33,4.83,4.67,4.83,4.67,4.33,4.67,t,0.0,1.0
13323,f,Charlottenburg-Wilm.,52.49364,13.31264,Private room,2,1,1,109.0,1,365,30,60,90,51,4.04,3.94,3.78,4.53,4.25,4.51,4.27,t,0.0,1.0
13324,f,Charlottenburg-Wilm.,52.49617,13.31039,Private room,1,1,1,92.0,1,365,29,57,86,39,4.36,4.67,4.44,4.64,4.56,4.54,4.64,t,0.0,1.0
13325,f,Mitte,52.55574,13.38382,Entire home/apt,5,3,3,180.0,9,1125,0,0,0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,2.0
13326,f,Pankow,52.55056,13.45067,Entire home/apt,4,1,2,91.0,3,1125,25,55,85,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,t,0.0,1.0
13328,f,Tempelhof - Schöneberg,52.45751,13.3873,Entire home/apt,2,1,2,45.0,1,25,1,1,1,5,4.2,4.2,4.0,4.0,4.2,4.4,4.2,f,0.0,1.0
13329,f,Mitte,52.55241,13.36239,Entire home/apt,2,1,1,99.0,3,365,22,52,82,18,4.61,4.56,4.39,4.56,4.78,4.56,4.61,f,0.0,1.0
13332,t,Charlottenburg-Wilm.,52.50401,13.31394,Private room,1,1,1,111.0,1,30,17,38,63,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.0,1.0
13333,t,Charlottenburg-Wilm.,52.50306,13.31393,Private room,2,1,1,132.0,1,30,25,49,77,2,4.5,4.0,5.0,5.0,5.0,4.5,5.0,t,0.0,1.0
13334,t,Charlottenburg-Wilm.,52.50201,13.31376,Private room,2,1,1,141.0,1,30,24,52,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13335,t,Charlottenburg-Wilm.,52.50381,13.31194,Private room,2,1,1,151.0,1,30,24,47,75,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.0,1.0
13336,t,Charlottenburg-Wilm.,52.5026,13.31395,Private room,4,1,2,212.0,1,30,23,49,77,12,5.0,4.92,4.83,4.92,4.92,4.92,4.83,t,0.0,1.0
13338,f,Friedrichshain-Kreuzberg,52.495911,13.435799,Private room,2,1,1,48.0,1,20,0,1,18,25,5.0,5.0,5.0,4.96,4.96,4.96,4.96,f,1.0,0.0
13339,f,Treptow - Köpenick,52.4488,13.60931,Private room,1,1,1,109.0,1,21,27,57,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13340,f,Treptow - Köpenick,52.4485,13.60912,Private room,2,1,1,129.0,1,21,29,59,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13341,f,Treptow - Köpenick,52.44705,13.60903,Private room,2,1,1,139.0,1,21,27,57,87,1,4.0,5.0,5.0,5.0,4.0,4.0,4.0,t,0.0,1.0
13342,f,Treptow - Köpenick,52.44928,13.61028,Private room,2,1,1,149.0,1,21,29,59,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13343,f,Treptow - Köpenick,52.44766,13.61097,Private room,2,1,1,179.0,2,21,6,6,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13344,t,Pankow,52.54449,13.41395,Private room,2,1,1,103.0,1,365,25,49,79,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.0,1.0
13345,t,Pankow,52.54564,13.41186,Private room,1,1,1,79.0,1,365,28,55,85,3,4.67,4.67,4.67,4.67,5.0,5.0,5.0,t,0.0,1.0
13346,t,Pankow,52.54593,13.41204,Private room,2,1,1,103.0,1,365,27,57,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,1.0
13348,f,Pankow,52.55359,13.41192,Private room,1,1,1,51.0,2,14,4,22,52,5,4.2,3.8,4.0,4.0,4.8,4.6,3.8,f,1.0,0.0
13349,f,Treptow - Köpenick,52.44874,13.61034,Private room,2,1,1,159.0,1,21,11,11,34,1,3.0,3.0,5.0,5.0,1.0,5.0,5.0,t,1.0,0.0
13351,f,Charlottenburg-Wilm.,52.51399,13.29016,Private room,2,1,1,37.0,1,14,19,48,78,64,4.73,4.64,4.56,4.89,4.81,4.69,4.55,t,1.5,0.0
13354,f,Neukölln,52.47878,13.4249,Private room,8,2,7,231.0,1,1125,22,50,78,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.0,2.0
13355,f,Charlottenburg-Wilm.,52.51358,13.29154,Private room,2,1,1,38.0,1,14,24,54,84,50,4.5,4.56,4.58,4.9,4.82,4.74,4.44,t,1.5,0.0
13356,f,Reinickendorf,52.59987,13.33119,Private room,1,1,2,49.0,1,365,30,60,90,10,4.5,4.7,4.6,4.4,4.6,4.0,4.4,f,0.0,1.0
13357,t,Pankow,52.59602,13.44937,Entire home/apt,2,1,2,95.0,5,365,0,0,29,8,4.75,5.0,5.0,5.0,5.0,5.0,4.88,f,0.0,1.0
13360,f,Tempelhof - Schöneberg,52.48543,13.34617,Entire home/apt,2,1,1,60.0,210,226,23,53,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13361,t,Friedrichshain-Kreuzberg,52.50429,13.46782,Entire home/apt,2,1,2,168.0,92,365,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.5
13362,t,Friedrichshain-Kreuzberg,52.51201,13.45296,Entire home/apt,2,1,1,129.0,3,1125,0,0,0,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13363,f,Pankow,52.52124,13.47126,Entire home/apt,2,1,1,80.0,30,70,3,33,60,8,4.63,4.38,4.63,4.38,5.0,4.38,4.38,f,0.0,1.0
13364,f,Treptow - Köpenick,52.464066,13.505759,Entire home/apt,3,1,1,73.0,2,14,6,7,7,8,4.88,4.88,4.63,5.0,5.0,4.75,4.75,f,0.0,1.0
13366,f,Neukölln,52.47322,13.43078,Entire home/apt,2,1,1,106.0,10,13,8,8,8,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13367,f,Charlottenburg-Wilm.,52.50314,13.30177,Entire home/apt,4,1,1,164.0,2,60,5,26,36,3,5.0,5.0,5.0,4.67,5.0,5.0,4.67,f,0.0,1.0
13368,f,Neukölln,52.48517,13.43014,Entire home/apt,2,1,1,55.0,93,365,30,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13373,f,Friedrichshain-Kreuzberg,52.51589,13.46748,Entire home/apt,2,1,2,66.0,2,30,13,28,31,18,4.67,4.67,4.22,4.89,4.83,4.83,4.61,t,0.0,1.0
13374,f,Friedrichshain-Kreuzberg,52.52797,13.44455,Entire home/apt,2,1,1,70.0,1,30,4,18,35,63,4.76,4.86,4.76,4.95,4.98,4.76,4.7,t,0.0,1.0
13375,f,Mitte,52.52289,13.38352,Entire home/apt,2,1,2,230.0,2,30,16,42,72,2,5.0,5.0,5.0,4.5,5.0,5.0,4.5,f,0.0,1.0
13378,f,Pankow,52.53138,13.44439,Entire home/apt,4,1,3,95.0,6,365,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13379,f,Friedrichshain-Kreuzberg,52.50626,13.438,Entire home/apt,2,1,1,110.0,13,30,1,1,1,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13380,t,Mitte,52.52313,13.34871,Entire home/apt,8,3,4,240.0,3,365,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,0.0,2.0
13381,f,Charlottenburg-Wilm.,52.50913,13.3191,Entire home/apt,2,1,1,150.0,7,14,30,60,90,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13382,f,Tempelhof - Schöneberg,52.49018,13.34875,Entire home/apt,5,3,3,90.0,93,365,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0.0,1.5
13384,t,Friedrichshain-Kreuzberg,52.51031,13.45675,Entire home/apt,2,1,1,110.0,4,365,3,3,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
13385,f,Tempelhof - Schöneberg,52.47774,13.34563,Entire home/apt,1,1,2,80.0,3,7,20,50,80,4,4.75,5.0,4.5,5.0,5.0,4.5,4.5,f,0.0,1.0
13386,f,Friedrichshain-Kreuzberg,52.50463,13.41224,Entire home/apt,4,2,2,159.0,5,365,1,23,23,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
13387,f,Mitte,52.56338,13.37794,Private room,1,1,1,45.0,4,14,4,34,64,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,1.0,0.0
13388,t,Mitte,52.51174,13.41628,Entire home/apt,4,1,2,73.0,1,1125,6,9,39,48,4.9,4.96,4.9,4.88,5.0,4.88,4.79,f,0.0,1.0
13389,f,Mitte,52.54225,13.35098,Entire home/apt,4,2,3,95.0,2,16,14,30,52,59,4.54,4.61,4.61,4.83,4.75,4.59,4.32,f,0.0,1.0
13390,f,Mitte,52.54267,13.35136,Entire home/apt,2,1,1,74.0,2,15,4,26,56,38,4.5,4.74,4.66,4.92,4.74,4.66,4.5,t,0.0,1.0
13391,f,Mitte,52.53876,13.38781,Entire home/apt,4,2,3,95.0,2,180,16,46,76,34,4.59,4.82,4.85,4.85,4.82,4.79,4.53,f,0.0,1.0
